base,score,prominence,width,rank
7.740508101620324,0.0353802341576103,0.0029146741042050048,0.019523904780955448,328
5.241448289657932,0.0255663443970658,0.002886064681313201,0.019523904780955448,329
5.856451290258051,0.0408353534610923,0.0028716271319612977,0.019523904780956336,330
2.9083416683336667,0.0274492058236864,0.002758852245081801,0.019523904780955892,331
13.421964392878577,0.0237041833168346,0.0026511865783405003,0.12690538107621308,332
37.582796559311866,0.0366153847237019,0.0025948726955108,0.029285857171437613,333
26.122264452890576,0.0354806858277391,0.002588904841902301,0.11714342868573624,334
16.52626525305061,0.0338668577201912,0.002540744934537799,0.029285857171437613,335
32.653010602120425,0.0343181638935304,0.0025397909358171045,0.12690538107621308,336
3.230486097219444,0.0313632638880113,0.0025364920653725975,0.019523904780956336,337
13.744108821764351,0.0219119112514894,0.002510679614352203,0.03904780956191267,338
42.50282056411282,0.0310335307120788,0.0025022738132206984,0.09761952390478257,339
4.597159431886377,0.0245285070124328,0.002466997269543199,0.029285857171435836,340
6.344548909781956,0.033276920870189,0.0024336658813405992,0.019523904780956336,341
9.165753150630126,0.02531331147296,0.0023672826085144004,0.019523904780957224,342
1.834526905381076,0.0239197336449879,0.0023350260052193983,0.019523904780956336,343
21.309621924384874,0.0294732726457755,0.0023161205000874,0.08785757151430573,344
17.024124824964993,0.0284179469594278,0.0023086319375362,0.11714342868573624,345
11.196239247849569,0.0365220422152032,0.0022710610826314967,0.02928585717143406,346
10.669093818763752,0.0270958137680567,0.0022334359078417,0.019523904780955448,347
5.221924384876975,0.0249053123344912,0.0022250326187386003,0.019523904780956336,348
29.44132826565313,0.0403998990361076,0.0022237511388370004,0.22452490498099564,349
9.517183436687336,0.0344199551218773,0.002206306984916105,0.039047809561910896,350
5.524544908981796,0.0263822261061128,0.0022047442687465023,0.019523904780955448,351
33.54134826965393,0.0272614544878072,0.002154845339292298,0.09761952390478967,352
19.728185637127424,0.0250430373967542,0.0021442623556112983,0.03904780956191445,353
37.24112822564513,0.0283064672076489,0.0020688400903341,0.1073814762952594,354
8.53122624524905,0.0220710601418892,0.0020559556141757987,0.02928585717143406,355
3.825965193038608,0.0348266895784215,0.0020247604255518026,0.019523904780956336,356
48.11594318863773,0.0200995798885913,0.0020075204135474,0.1854770954190812,357
26.795839167833563,0.0375898982576842,0.001988086188102499,0.03904780956191445,358
2.1078615723144627,0.0277311965771709,0.0019741238619715995,0.029285857171434504,359
4.060252050410082,0.0260120330766326,0.001966339684038001,0.019523904780956336,360
8.101700340068014,0.0267588072209036,0.0019310763669539016,0.019523904780955448,361
6.608121624324865,0.0431154588948514,0.0019010110654900936,0.019523904780956336,362
25.27297459491898,0.0326090675255243,0.0017949212227277023,0.11714342868573979,363
7.281696339267853,0.0356266816651022,0.001758696189908003,0.03904780956191267,364
9.565993198639728,0.0339703338675113,0.0017566857305501005,0.029285857171437613,365
6.832646529305861,0.0252463984681958,0.0017536013116089023,0.019523904780957224,366
31.95991198239648,0.0192192883653195,0.0017327686243608018,0.30262052410482454,367
18.869133826765356,0.0204004024385464,0.0017303887694358998,0.21476295259051525,368
10.4250450090018,0.0252076464753896,0.0017190435916295994,0.029285857171435836,369
14.446969393878774,0.0388962194622168,0.001717954253876601,0.03904780956191267,370
4.343348669733946,0.0206830679398395,0.0017162680627911993,0.02928585717143406,371
11.713622724544908,0.0627773007892352,0.001679408036569699,0.01952390478095367,372
8.453130626125224,0.0167523179392022,0.0016402204479650014,0.03904780956191267,373
12.133386677335466,0.0305713032409094,0.0016367656048013011,0.03904780956191267,374
